Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/playlists/1/songs,589,0,7,7.973454865878212,2.459802999965177,206.576430000041,1683.0,7.790200704124933,0.0,7,8,9,9,10,12,17,23,210,210,210
GET,/playlists/search?songId=1,605,0,13,13.650904633062634,4.961389000072813,200.1573400000325,388.0,8.001819059415254,0.0,13,14,15,16,17,20,25,29,200,200,200
GET,/songs,292,0,22,22.981107506847028,10.584600000129285,277.6266339999438,322257.0,3.862034984048354,0.0,22,23,25,27,29,32,39,63,280,280,280
GET,/users,312,0,9,9.148730663460979,3.59948200002691,26.68215699986831,43294.0,4.1265579281612546,0.0,9,10,11,11,13,15,17,19,27,27,27
GET,/users/1/playlists,581,0,6,6.7182273063706175,1.7856580000170652,164.31037899997136,2.0,7.684391526479772,0.0,6,7,8,8,9,11,14,17,160,160,160
,Aggregated,2379,0,9,11.1069103165219,1.7856580000170652,277.6266339999438,45747.77679697352,31.46500420222957,0.0,9,11,14,15,19,24,28,32,200,280,280
